90	1.2
0.000000	0.000000	0.000000
1BRS_r.pdb	29.181	46.629	38.264
1BRS_l.pdb	92.222	58.045	3.191
0.785398	2.664082	-1.071402	13	85	14	11.60
-0.785398	1.555207	1.708892	83	15	84	11.60
-0.785398	1.417623	-0.202254	88	83	17	11.60
0.785398	0.831641	0.616218	73	6	7	11.60
-0.261799	2.379497	0.561089	16	4	15	11.60
-0.261799	1.506530	1.988858	81	15	83	11.60
-3.141593	2.343981	-1.040456	80	0	17	11.58
-3.141593	0.203748	0.590255	17	86	2	11.58
2.879793	1.836682	-0.676006	80	86	15	11.58
-2.094395	1.506530	1.988858	1	18	84	11.58
-0.785398	1.335669	0.897240	89	86	21	11.58
0.261799	1.391910	3.030322	80	3	14	11.58
0.261799	0.297065	2.160177	87	84	19	11.58
-2.617994	2.187132	-0.479875	79	86	15	11.56
-2.617994	1.555207	1.708892	15	75	2	11.56
2.094395	0.290380	-0.796960	79	0	68	11.56
1.308997	1.599406	1.426070	79	88	15	11.56
-1.308997	0.906588	1.252948	3	88	20	11.56
-2.617994	2.033014	2.977192	12	71	1	11.54
2.617994	1.194549	-0.801900	81	86	15	11.54
2.094395	1.413430	2.550734	78	9	81	11.54
-1.047198	1.606104	-0.451151	85	84	16	11.54
1.047198	0.496451	0.593859	81	1	15	11.54
-0.785398	1.662363	0.915448	83	12	80	11.54
0.523599	1.135813	-2.658866	82	87	17	11.54
-0.523599	0.864993	2.278281	76	6	75	11.54
2.879793	1.909857	-0.381669	83	87	17	11.52
-2.356194	2.138223	1.678323	14	82	15	11.52
2.356194	1.391910	3.030322	77	1	14	11.52
-2.094395	1.413347	-1.339188	81	2	17	11.52
1.832596	0.866955	-0.931351	81	89	15	11.52
-1.570796	1.335669	0.897240	85	89	18	11.52
1.570796	0.961715	0.014085	3	84	17	11.52
1.308997	2.664082	-1.071402	80	0	17	11.52
1.308997	2.299159	2.264663	14	85	10	11.52
-1.308997	2.108018	1.311430	78	2	16	11.52
-1.308997	1.606104	-0.451151	84	86	16	11.52
1.047198	2.478122	2.609777	78	1	17	11.52
-0.261799	1.696674	-1.253233	11	86	15	11.52
2.617994	1.242974	-2.977882	81	14	85	11.50
2.094395	2.455966	-0.641220	84	87	18	11.50
-1.832596	1.025536	1.576859	19	4	13	11.50
-1.308997	2.247462	0.191623	80	2	18	11.50
1.047198	1.256302	0.062705	79	1	13	11.50
0.785398	1.335669	0.897240	78	13	81	11.50
-2.879793	1.014500	0.906702	12	83	17	11.48
-2.617994	0.866395	-2.492918	80	1	18	11.48
2.094395	1.374601	-2.456031	75	9	83	11.48
-1.047198	1.413430	2.550734	14	20	89	11.48
-0.785398	2.174483	2.653697	78	3	12	11.48
0.523599	1.809167	1.213774	73	7	7	11.48
0.261799	0.700570	1.559208	85	88	17	11.48
2.617994	2.108018	1.311430	1	84	21	11.46
-2.094395	2.455966	-0.641220	71	72	89	11.46
2.094395	1.732874	-0.951685	74	7	10	11.46
-1.570796	1.510910	-0.740472	86	83	16	11.46
1.308997	2.379497	0.561089	86	85	20	11.46
0.785398	1.050534	3.042579	82	4	16	11.46
0.000000	0.379747	-1.713059	75	74	88	11.46
2.356194	2.251330	-2.330739	79	9	81	11.44
1.570796	1.301460	-0.509251	4	84	16	11.44
-1.570796	0.961715	0.014085	21	0	1	11.44
1.308997	1.756530	-2.105156	78	10	78	11.44
0.785398	0.709924	0.218797	77	5	11	11.44
-0.523599	1.195355	1.200319	75	9	6	11.44
0.000000	1.247695	1.809890	77	11	82	11.44
-3.141593	1.510910	-0.740472	75	0	10	11.42
2.879793	2.704512	1.488683	18	7	15	11.42
-2.879793	1.948085	-2.363031	72	75	2	11.42
-2.356194	2.456751	-1.503343	77	69	83	11.42
2.356194	1.256302	0.062705	84	85	18	11.42
-2.356194	0.929350	-2.910676	16	15	0	11.42
-2.094395	1.732874	-0.951685	86	85	17	11.42
2.094395	0.929350	-2.910676	1	69	88	11.42
1.308997	0.685216	-1.712745	79	2	16	11.42
-0.523599	2.719179	-1.780644	21	8	4	11.42
0.000000	2.295480	1.008277	80	88	17	11.42
-3.141593	1.909857	-0.381669	82	86	16	11.40
2.879793	2.588535	-2.976617	15	80	7	11.40
2.617994	2.001437	0.381215	16	85	6	11.40
-2.617994	1.433411	-1.035986	85	66	89	11.40
2.617994	0.910508	1.903534	0	85	17	11.40
-2.617994	0.864993	2.278281	13	86	14	11.40
-2.617994	0.618092	2.539118	15	89	12	11.40
-2.617994	0.591903	2.010408	4	87	19	11.40
2.094395	2.719179	-1.780644	77	6	17	11.40
-1.570796	1.766067	2.153843	82	16	86	11.40
0.785398	1.417623	-0.202254	84	89	17	11.40
2.879793	1.301460	-0.509251	79	86	14	11.38
-2.617994	1.335669	0.897240	77	7	9	11.38
-2.356194	0.571433	-1.188419	77	6	14	11.38
2.094395	2.295480	1.008277	80	89	18	11.38
1.832596	2.455966	-0.641220	82	87	18	11.38
-1.570796	1.135813	-2.658866	74	8	2	11.38
-1.308997	2.456751	-1.503343	0	86	20	11.38
1.047198	1.050534	3.042579	83	2	16	11.38
-0.523599	2.579248	-2.364801	80	11	82	11.38
-0.523599	1.135834	-1.431087	17	11	79	11.38
0.261799	2.664082	-1.071402	83	88	18	11.38
-0.261799	1.836682	-0.676006	8	86	18	11.38
-3.141593	2.393226	1.857173	10	86	20	11.36
-3.141593	1.846342	-1.796954	72	89	2	11.36
1.832596	1.325504	-1.671296	77	0	13	11.36
-1.308997	2.379497	0.561089	10	87	19	11.36
0.523599	1.696674	-1.253233	84	88	18	11.36
0.523599	0.850607	-1.335383	3	81	71	11.36
2.879793	0.419640	2.974122	9	84	16	11.34
-2.617994	0.914445	2.687814	81	0	18	11.34
2.356194	1.301460	-0.509251	73	88	75	11.34
2.356194	0.762244	-0.273349	73	3	9	11.34
-1.570796	1.128190	-2.288622	85	69	2	11.34
-1.308997	1.325504	-1.671296	77	1	75	11.34
1.308997	0.733948	3.021411	78	83	69	11.34
1.047198	2.456751	-1.503343	76	2	14	11.34
1.047198	1.554776	0.100351	79	2	15	11.34
-0.523599	1.736875	3.023612	14	86	14	11.34
1.832596	2.174483	2.653697	13	84	11	11.32
-1.308997	2.001437	0.381215	7	71	6	11.32
1.308997	1.417623	-0.202254	85	68	85	11.32
1.308997	0.615174	-0.666022	79	15	83	11.32
-1.047198	1.554776	0.100351	16	78	1	11.32
0.785398	2.407836	1.410646	87	86	20	11.32
-0.785398	2.295480	1.008277	70	83	2	11.32
0.785398	2.247462	0.191623	5	87	21	11.32
-0.261799	2.592629	0.909713	82	85	18	11.32
-0.261799	1.909857	-0.381669	1	86	19	11.32
-0.261799	0.831641	0.616218	73	0	4	11.32
2.879793	1.417623	-0.202254	83	85	17	11.30
2.617994	2.164094	-2.991358	15	85	8	11.30
2.617994	2.115563	0.685730	16	83	3	11.30
-2.094395	0.615174	-0.666022	0	66	0	11.30
-1.832596	2.579248	-2.364801	13	82	16	11.30
1.047198	1.662363	0.915448	82	89	18	11.30
-1.047198	1.448123	-2.163292	79	6	77	11.30
-1.047198	1.310100	1.488307	79	11	84	11.30
-0.785398	1.872854	1.543456	74	9	4	11.30
0.523599	1.870545	-2.976234	79	14	82	11.30
-3.141593	2.455966	-0.641220	80	88	16	11.28
2.879793	1.741644	-2.695914	84	81	68	11.28
-2.617994	1.310100	1.488307	14	74	1	11.28
-2.617994	0.674054	1.013609	19	88	8	11.28
1.832596	1.948085	-2.363031	68	78	3	11.28
1.832596	1.683268	0.374177	13	86	14	11.28
-1.570796	2.247462	0.191623	5	70	4	11.28
-1.308997	2.407836	1.410646	76	9	82	11.28
1.308997	0.458961	-0.107937	81	5	15	11.28
-1.047198	2.379497	0.561089	7	72	7	11.28
